TIME,value
2016/10/30 14:46,0.40912
2016/10/30 14:47,0.41342
2016/10/30 14:48,0.41624
2016/10/30 15:00,0.39434
2016/10/30 15:01,0.4058
2016/10/30 15:02,0.3993
2016/10/30 15:03,0.39204
2016/10/30 15:15,0.35211
2016/10/30 15:16,0.35136
2016/10/30 15:17,0.35843
2016/10/30 15:18,0.35574
2016/10/30 15:30,0.34427
2016/10/30 15:31,0.34725
2016/10/30 15:32,0.3719
2016/10/30 15:33,0.37994
2016/10/30 15:45,0.45496
2016/10/30 15:46,0.49153
2016/10/30 15:47,0.49519
2016/10/30 15:48,0.51788
2016/10/30 16:00,0.3754
2016/10/30 16:01,0.40021
2016/10/30 16:02,0.41893
2016/10/30 16:03,0.41745
2016/10/30 16:15,0.50245
2016/10/30 16:16,0.47555
2016/10/30 16:17,0.45386
2016/10/30 16:18,0.44165
2016/10/30 16:30,0.42114
2016/10/30 16:31,0.41688
2016/10/30 16:32,0.42145
2016/10/30 16:33,0.41745
2016/10/30 16:45,0.36684
2016/10/30 16:46,0.37419
2016/10/30 16:47,0.37236
2016/10/30 16:48,0.36784
2016/10/30 17:00,0.34913
2016/10/30 17:01,0.34337
2016/10/30 17:02,0.34245
2016/10/30 17:03,0.34687
2016/10/30 17:15,0.35493
2016/10/30 17:16,0.35181
2016/10/30 17:17,0.3509
2016/10/30 17:18,0.35493
2016/10/30 17:30,0.35272
2016/10/30 17:31,0.36054
2016/10/30 17:32,0.35227
2016/10/30 17:33,0.34888
2016/10/30 17:45,0.36119
2016/10/30 17:46,0.36163
2016/10/30 17:47,0.36166
2016/10/30 17:48,0.34888
2016/10/30 18:00,0.42017
2016/10/30 18:01,0.40804
2016/10/30 18:02,0.43103
2016/10/30 18:03,0.4598
2016/10/30 18:15,0.35465
